2024-10-20 18:10:40,981:ERROR:Exception fetching data for Congress 96, Bill hr 5685, Endpoint 'sponsors'.
2024-10-20 20:49:14,168:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'cosponsors'.
2024-10-20 20:49:14,168:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'subjects'.
2024-10-20 20:49:14,173:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'actions'.
2024-10-20 20:49:14,180:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'cosponsors'.
2024-10-20 20:49:14,187:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'cosponsors'.
2024-10-20 20:49:14,188:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'subjects'.
2024-10-20 20:49:14,193:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'relatedbills'.
2024-10-20 20:49:14,199:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'amendments'.
2024-10-20 20:49:14,204:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'actions'.
2024-10-20 20:49:14,207:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'cosponsors'.
2024-10-20 20:49:14,212:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'cosponsors'.
2024-10-20 20:49:14,212:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'amendments'.
2024-10-20 20:49:14,213:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'relatedbills'.
2024-10-20 20:49:14,223:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'cosponsors'.
2024-10-20 20:49:14,243:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'summaries'.
2024-10-20 20:49:14,249:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'summaries'.
2024-10-20 20:49:14,252:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'relatedbills'.
2024-10-20 20:49:14,253:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'committees'.
2024-10-20 20:49:14,253:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'subjects'.
2024-10-20 20:49:14,254:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'committees'.
2024-10-20 20:49:14,255:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'subjects'.
2024-10-20 20:49:14,260:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'subjects'.
2024-10-20 20:49:14,261:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'committees'.
2024-10-20 20:49:14,267:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'committees'.
2024-10-20 20:49:14,268:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'summaries'.
2024-10-20 20:49:14,268:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'summaries'.
2024-10-20 20:49:14,268:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'relatedbills'.
2024-10-20 20:49:14,275:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'relatedbills'.
2024-10-20 20:49:14,277:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'cosponsors'.
2024-10-20 20:49:14,284:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'relatedbills'.
2024-10-20 20:49:14,286:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'actions'.
2024-10-20 20:49:14,290:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'relatedbills'.
2024-10-20 20:49:14,292:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'relatedbills'.
2024-10-20 20:49:14,292:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'summaries'.
2024-10-20 20:49:14,293:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'committees'.
2024-10-20 20:49:14,295:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'actions'.
2024-10-20 20:49:14,298:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'actions'.
2024-10-20 20:49:14,299:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'subjects'.
2024-10-20 20:49:14,317:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'actions'.
2024-10-20 20:49:14,318:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'actions'.
2024-10-20 20:49:14,328:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'committees'.
2024-10-20 20:49:14,328:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'cosponsors'.
2024-10-20 20:49:14,330:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'committees'.
2024-10-20 20:49:14,333:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'cosponsors'.
2024-10-20 20:49:14,338:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'amendments'.
2024-10-20 20:49:14,338:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'subjects'.
2024-10-20 20:49:14,350:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'amendments'.
2024-10-20 20:49:14,354:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'subjects'.
2024-10-20 20:49:14,365:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'committees'.
2024-10-20 20:49:14,370:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'relatedbills'.
2024-10-20 20:49:14,397:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'amendments'.
2024-10-20 20:49:14,427:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'summaries'.
2024-10-20 20:49:14,433:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 44, Endpoint 'amendments'.
2024-10-20 20:49:14,435:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'amendments'.
2024-10-20 20:49:14,440:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'summaries'.
2024-10-20 20:49:14,453:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'subjects'.
2024-10-20 20:49:14,455:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'summaries'.
2024-10-20 20:49:14,458:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'committees'.
2024-10-20 20:49:14,498:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'relatedbills'.
2024-10-20 20:49:14,500:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 43, Endpoint 'actions'.
2024-10-20 20:49:14,503:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'relatedbills'.
2024-10-20 20:49:14,517:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'committees'.
2024-10-20 20:49:14,522:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'amendments'.
2024-10-20 20:49:14,524:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'relatedbills'.
2024-10-20 20:49:14,524:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'summaries'.
2024-10-20 20:49:14,530:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'subjects'.
2024-10-20 20:49:14,563:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'cosponsors'.
2024-10-20 20:49:14,570:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'cosponsors'.
2024-10-20 20:49:14,577:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'subjects'.
2024-10-20 20:49:14,578:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'committees'.
2024-10-20 20:49:14,584:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'amendments'.
2024-10-20 20:49:14,584:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'committees'.
2024-10-20 20:49:14,587:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'amendments'.
2024-10-20 20:49:14,588:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'actions'.
2024-10-20 20:49:14,597:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'summaries'.
2024-10-20 20:49:14,606:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'actions'.
2024-10-20 20:49:14,612:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 42, Endpoint 'subjects'.
2024-10-20 20:49:14,626:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'subjects'.
2024-10-20 20:49:14,636:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'amendments'.
2024-10-20 20:49:14,640:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'relatedbills'.
2024-10-20 20:49:14,641:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'cosponsors'.
2024-10-20 20:49:14,642:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'committees'.
2024-10-20 20:49:14,645:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 39, Endpoint 'summaries'.
2024-10-20 20:49:14,674:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 41, Endpoint 'actions'.
2024-10-20 20:49:14,704:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 38, Endpoint 'cosponsors'.
2024-10-20 20:49:15,011:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'subjects'.
2024-10-20 20:49:15,012:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'cosponsors'.
2024-10-20 20:49:15,015:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'relatedbills'.
2024-10-20 20:49:15,023:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'committees'.
2024-10-20 20:49:15,035:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'amendments'.
2024-10-20 20:49:15,035:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'relatedbills'.
2024-10-20 20:49:15,047:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'subjects'.
2024-10-20 20:49:15,070:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'relatedbills'.
2024-10-20 20:49:15,099:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'committees'.
2024-10-20 20:49:15,101:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'relatedbills'.
2024-10-20 20:49:15,104:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'amendments'.
2024-10-20 20:49:15,108:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'committees'.
2024-10-20 20:49:15,119:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'amendments'.
2024-10-20 20:49:15,123:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'summaries'.
2024-10-20 20:49:15,138:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'actions'.
2024-10-20 20:49:15,145:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'actions'.
2024-10-20 20:49:15,145:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'committees'.
2024-10-20 20:49:15,154:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'actions'.
2024-10-20 20:49:15,177:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'cosponsors'.
2024-10-20 20:49:15,179:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'subjects'.
2024-10-20 20:49:15,188:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'subjects'.
2024-10-20 20:49:15,193:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'amendments'.
2024-10-20 20:49:15,193:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'actions'.
2024-10-20 20:49:15,194:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'summaries'.
2024-10-20 20:49:15,204:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'relatedbills'.
2024-10-20 20:49:15,211:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'subjects'.
2024-10-20 20:49:15,216:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'amendments'.
2024-10-20 20:49:15,216:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'subjects'.
2024-10-20 20:49:15,224:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'relatedbills'.
2024-10-20 20:49:15,225:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'actions'.
2024-10-20 20:49:15,225:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'summaries'.
2024-10-20 20:49:15,228:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'actions'.
2024-10-20 20:49:15,238:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'subjects'.
2024-10-20 20:49:15,243:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'relatedbills'.
2024-10-20 20:49:15,244:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'committees'.
2024-10-20 20:49:15,250:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'summaries'.
2024-10-20 20:49:15,255:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'actions'.
2024-10-20 20:49:15,269:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'summaries'.
2024-10-20 20:49:15,277:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'cosponsors'.
2024-10-20 20:49:15,284:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'amendments'.
2024-10-20 20:49:15,284:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'actions'.
2024-10-20 20:49:15,284:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'cosponsors'.
2024-10-20 20:49:15,287:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'cosponsors'.
2024-10-20 20:49:15,290:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'actions'.
2024-10-20 20:49:15,294:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'summaries'.
2024-10-20 20:49:15,300:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'committees'.
2024-10-20 20:49:15,303:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'subjects'.
2024-10-20 20:49:15,306:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'subjects'.
2024-10-20 20:49:15,307:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'cosponsors'.
2024-10-20 20:49:15,308:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'summaries'.
2024-10-20 20:49:15,314:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'actions'.
2024-10-20 20:49:15,317:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'committees'.
2024-10-20 20:49:15,329:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'cosponsors'.
2024-10-20 20:49:15,347:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'summaries'.
2024-10-20 20:49:15,349:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'relatedbills'.
2024-10-20 20:49:15,364:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'actions'.
2024-10-20 20:49:15,374:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'cosponsors'.
2024-10-20 20:49:15,383:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'actions'.
2024-10-20 20:49:15,388:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 37, Endpoint 'summaries'.
2024-10-20 20:49:15,399:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'amendments'.
2024-10-20 20:49:15,400:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'relatedbills'.
2024-10-20 20:49:15,402:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'committees'.
2024-10-20 20:49:15,403:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'committees'.
2024-10-20 20:49:15,413:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'amendments'.
2024-10-20 20:49:15,417:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'committees'.
2024-10-20 20:49:15,429:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 36, Endpoint 'relatedbills'.
2024-10-20 20:49:15,431:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 25, Endpoint 'subjects'.
2024-10-20 20:49:15,433:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'summaries'.
2024-10-20 20:49:15,439:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 26, Endpoint 'cosponsors'.
2024-10-20 20:49:15,444:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'cosponsors'.
2024-10-20 20:49:15,464:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'relatedbills'.
2024-10-20 20:49:15,467:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'committees'.
2024-10-20 20:49:15,471:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'subjects'.
2024-10-20 20:49:15,479:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'relatedbills'.
2024-10-20 20:49:15,496:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 33, Endpoint 'amendments'.
2024-10-20 20:49:15,496:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'cosponsors'.
2024-10-20 20:49:15,498:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'committees'.
2024-10-20 20:49:15,498:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'summaries'.
2024-10-20 20:49:15,500:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 34, Endpoint 'summaries'.
2024-10-20 20:49:15,504:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'amendments'.
2024-10-20 20:49:15,505:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 29, Endpoint 'amendments'.
2024-10-20 20:49:15,509:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'cosponsors'.
2024-10-20 20:49:15,511:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 35, Endpoint 'cosponsors'.
2024-10-20 20:49:15,514:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 24, Endpoint 'amendments'.
2024-10-20 20:49:15,524:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 27, Endpoint 'amendments'.
2024-10-20 20:49:15,527:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'subjects'.
2024-10-20 20:49:15,527:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 31, Endpoint 'actions'.
2024-10-20 20:49:15,540:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'cosponsors'.
2024-10-20 20:49:15,553:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'relatedbills'.
2024-10-20 20:49:15,564:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'relatedbills'.
2024-10-20 20:49:15,566:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'amendments'.
2024-10-20 20:49:15,592:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'actions'.
2024-10-20 20:49:15,601:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'committees'.
2024-10-20 20:49:15,602:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'cosponsors'.
2024-10-20 20:49:15,607:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 23, Endpoint 'subjects'.
2024-10-20 20:49:15,609:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'summaries'.
2024-10-20 20:49:15,612:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 22, Endpoint 'summaries'.
2024-10-20 20:49:15,630:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'committees'.
2024-10-20 20:49:15,642:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'actions'.
2024-10-20 20:49:15,644:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'committees'.
2024-10-20 20:49:15,644:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'committees'.
2024-10-20 20:49:15,645:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'relatedbills'.
2024-10-20 20:49:15,653:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'cosponsors'.
2024-10-20 20:49:15,659:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'summaries'.
2024-10-20 20:49:15,665:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'relatedbills'.
2024-10-20 20:49:15,678:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'actions'.
2024-10-20 20:49:15,685:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'summaries'.
2024-10-20 20:49:15,732:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'amendments'.
2024-10-20 20:49:15,763:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 20, Endpoint 'subjects'.
2024-10-20 20:49:15,765:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'amendments'.
2024-10-20 20:49:15,770:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 18, Endpoint 'subjects'.
2024-10-20 20:49:15,799:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 19, Endpoint 'subjects'.
2024-10-20 20:49:16,096:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'cosponsors'.
2024-10-20 20:49:16,098:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'actions'.
2024-10-20 20:49:16,104:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'amendments'.
2024-10-20 20:49:16,104:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'cosponsors'.
2024-10-20 20:49:16,108:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'committees'.
2024-10-20 20:49:16,118:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'summaries'.
2024-10-20 20:49:16,119:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'cosponsors'.
2024-10-20 20:49:16,129:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'amendments'.
2024-10-20 20:49:16,132:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'cosponsors'.
2024-10-20 20:49:16,132:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'subjects'.
2024-10-20 20:49:16,133:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'summaries'.
2024-10-20 20:49:16,135:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'actions'.
2024-10-20 20:49:16,137:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'amendments'.
2024-10-20 20:49:16,137:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'subjects'.
2024-10-20 20:49:16,142:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'cosponsors'.
2024-10-20 20:49:16,143:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'subjects'.
2024-10-20 20:49:16,146:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'relatedbills'.
2024-10-20 20:49:16,154:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'subjects'.
2024-10-20 20:49:16,156:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'cosponsors'.
2024-10-20 20:49:16,159:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'actions'.
2024-10-20 20:49:16,163:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'actions'.
2024-10-20 20:49:16,243:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'committees'.
2024-10-20 20:49:16,246:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'relatedbills'.
2024-10-20 20:49:16,249:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'committees'.
2024-10-20 20:49:16,250:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'relatedbills'.
2024-10-20 20:49:16,253:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'amendments'.
2024-10-20 20:49:16,253:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'committees'.
2024-10-20 20:49:16,254:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'cosponsors'.
2024-10-20 20:49:16,256:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'summaries'.
2024-10-20 20:49:16,257:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'summaries'.
2024-10-20 20:49:16,258:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'relatedbills'.
2024-10-20 20:49:16,266:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'relatedbills'.
2024-10-20 20:49:16,268:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'actions'.
2024-10-20 20:49:16,275:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'committees'.
